barcode,number_of_affected_variants,product_title,variant_title,sku,shopify_product_id,shopify_variant_id,status,inventory_item_id,recommended_action,priority,review_reason
913106,2,CROPPED WIDE PANTS IN LIGHT SMOKE,2X - LARGE,913106,gid://shopify/Product/9316260118833,gid://shopify/ProductVariant/48209403674929,draft,gid://shopify/InventoryItem/50256234119473,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
921702,2,VINTAGE MESH SHORTS IN GLACIER,SMALL,921702,gid://shopify/Product/6685875896406,gid://shopify/ProductVariant/39658465460310,archived,gid://shopify/InventoryItem/41766017171542,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
921702,2,EXO™ MILITIA MOCK NECK TEE IN NAVY/OLIVE,EXTRA - SMALL,921702,gid://shopify/Product/9498681868593,gid://shopify/ProductVariant/48756806549809,archived,gid://shopify/InventoryItem/50804214759729,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
921703,2,VINTAGE MESH SHORTS IN GLACIER,MEDIUM,921703,gid://shopify/Product/6685875896406,gid://shopify/ProductVariant/39658465493078,archived,gid://shopify/InventoryItem/41766017204310,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
921703,2,EXO™ MILITIA MOCK NECK TEE IN NAVY/OLIVE,SMALL,921703,gid://shopify/Product/9498681868593,gid://shopify/ProductVariant/48756806582577,archived,gid://shopify/InventoryItem/50804214792497,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
921705,2,VINTAGE MESH SHORTS IN GLACIER,EXTRA - LARGE,921705,gid://shopify/Product/6685875896406,gid://shopify/ProductVariant/39658465558614,archived,gid://shopify/InventoryItem/41766017269846,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
921705,2,EXO™ MILITIA MOCK NECK TEE IN NAVY/OLIVE,LARGE,921705,gid://shopify/Product/9498681868593,gid://shopify/ProductVariant/48756806648113,archived,gid://shopify/InventoryItem/50804214858033,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
934102,2,VAST TEE IN CHARCOAL GREY,EXTRA - SMALL,934102,gid://shopify/Product/9881928270129,gid://shopify/ProductVariant/49635057828145,active,gid://shopify/InventoryItem/51682114732337,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
934102,2,VAST TEE IN WHITE,EXTRA - SMALL,934302,gid://shopify/Product/9881928663345,gid://shopify/ProductVariant/49634937438513,active,gid://shopify/InventoryItem/51681994178865,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
937103,2,"""YEAR OF THE DRAGON"" LONGSLEEVE TEE V3 IN OLIVE",SMALL,937103,gid://shopify/Product/9948324069681,gid://shopify/ProductVariant/49816954831153,archived,gid://shopify/InventoryItem/51865336873265,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
937103,2,"""YEAR OF THE DRAGON"" LONGSLEEVE TEE V3 IN OLIVE",MEDIUM,937103,gid://shopify/Product/9948324069681,gid://shopify/ProductVariant/49816954863921,archived,gid://shopify/InventoryItem/51865336906033,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
940637,2,LITTLE HUMAN™ SOCK BUNDLE A (1-6 YO),Default Title,940637,gid://shopify/Product/8465699537201,gid://shopify/ProductVariant/45367771660593,archived,gid://shopify/InventoryItem/47413694464305,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
940637,2,LITTLE HUMAN™ SOCK BUNDLE B (1-6 YO),Default Title,940637,gid://shopify/Product/9265776066865,gid://shopify/ProductVariant/47983022473521,active,gid://shopify/InventoryItem/50029725614385,keep barcode on this variant,high,Only active variant in duplicate group.
940638,2,LITTLE HUMAN™ SOCK BUNDLE B (7-12 YO),Default Title,940638,gid://shopify/Product/9265779835185,gid://shopify/ProductVariant/47983029715249,active,gid://shopify/InventoryItem/50029732856113,keep barcode on this variant,high,Only active variant in duplicate group.
940638,2,LITTLE HUMAN™ SOCK BUNDLE A (7-12 YO),Default Title,940638,gid://shopify/Product/8465709269297,gid://shopify/ProductVariant/45367789093169,archived,gid://shopify/InventoryItem/47413711896881,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
947002,2,MILITIA SWEATSHIRT IN CASA BLANCA,SMALL,947002,gid://shopify/Product/10224317169969,gid://shopify/ProductVariant/51083548918065,archived,gid://shopify/InventoryItem/53153201094961,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
947002,2,CUTOFF MILITIA SWEATSHIRT IN CASA BLANCA,SMALL,947002,gid://shopify/Product/10018087174449,gid://shopify/ProductVariant/50047357157681,archived,gid://shopify/InventoryItem/52097401651505,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
947003,2,MILITIA SWEATSHIRT IN CASA BLANCA,MEDIUM,947003,gid://shopify/Product/10224317169969,gid://shopify/ProductVariant/51083548950833,archived,gid://shopify/InventoryItem/53153201127729,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
947003,2,CUTOFF MILITIA SWEATSHIRT IN CASA BLANCA,MEDIUM,947003,gid://shopify/Product/10018087174449,gid://shopify/ProductVariant/50047357190449,archived,gid://shopify/InventoryItem/52097401684273,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
947004,2,MILITIA SWEATSHIRT IN CASA BLANCA,LARGE,947004,gid://shopify/Product/10224317169969,gid://shopify/ProductVariant/51083548983601,archived,gid://shopify/InventoryItem/53153201160497,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
947004,2,CUTOFF MILITIA SWEATSHIRT IN CASA BLANCA,LARGE,947004,gid://shopify/Product/10018087174449,gid://shopify/ProductVariant/50047357223217,archived,gid://shopify/InventoryItem/52097401717041,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
947005,2,MILITIA SWEATSHIRT IN CASA BLANCA,EXTRA - LARGE,947005,gid://shopify/Product/10224317169969,gid://shopify/ProductVariant/51083549016369,archived,gid://shopify/InventoryItem/53153201193265,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
947005,2,CUTOFF MILITIA SWEATSHIRT IN CASA BLANCA,EXTRA - LARGE,947005,gid://shopify/Product/10018087174449,gid://shopify/ProductVariant/50047357255985,archived,gid://shopify/InventoryItem/52097401749809,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
947006,2,MILITIA SWEATSHIRT IN CASA BLANCA,2X-LARGE,947006,gid://shopify/Product/10224317169969,gid://shopify/ProductVariant/51083549049137,archived,gid://shopify/InventoryItem/53153201226033,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
947006,2,CUTOFF MILITIA SWEATSHIRT IN CASA BLANCA,2X-LARGE,947006,gid://shopify/Product/10018087174449,gid://shopify/ProductVariant/50047357288753,archived,gid://shopify/InventoryItem/52097401782577,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
947007,2,MILITIA SWEATSHIRT IN CASA BLANCA,3X-LARGE,947007,gid://shopify/Product/10224317169969,gid://shopify/ProductVariant/51083549081905,archived,gid://shopify/InventoryItem/53153201258801,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
947007,2,CUTOFF MILITIA SWEATSHIRT IN CASA BLANCA,3X-LARGE,947007,gid://shopify/Product/10018087174449,gid://shopify/ProductVariant/50047357321521,archived,gid://shopify/InventoryItem/52097401815345,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
951202,2,VEIN PANTS IN NAVY,SMALL,951202,gid://shopify/Product/10562133360945,gid://shopify/ProductVariant/52638188437809,archived,gid://shopify/InventoryItem/54735659270449,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
951202,2,VEINS PANTS IN NAVY,SMALL,951202,gid://shopify/Product/10058916102449,gid://shopify/ProductVariant/50218281337137,archived,gid://shopify/InventoryItem/52271103148337,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
951203,2,VEIN PANTS IN NAVY,MEDIUM,951203,gid://shopify/Product/10562133360945,gid://shopify/ProductVariant/52638188470577,archived,gid://shopify/InventoryItem/54735659303217,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
951203,2,VEINS PANTS IN NAVY,MEDIUM,951203,gid://shopify/Product/10058916102449,gid://shopify/ProductVariant/50218281369905,archived,gid://shopify/InventoryItem/52271103181105,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
951204,2,VEIN PANTS IN NAVY,LARGE,951204,gid://shopify/Product/10562133360945,gid://shopify/ProductVariant/52638188503345,archived,gid://shopify/InventoryItem/54735659335985,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
951204,2,VEINS PANTS IN NAVY,LARGE,951204,gid://shopify/Product/10058916102449,gid://shopify/ProductVariant/50218281402673,archived,gid://shopify/InventoryItem/52271103213873,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
951205,2,VEIN PANTS IN NAVY,EXTRA - LARGE,951205,gid://shopify/Product/10562133360945,gid://shopify/ProductVariant/52638188536113,archived,gid://shopify/InventoryItem/54735659368753,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
951205,2,VEINS PANTS IN NAVY,EXTRA - LARGE,951205,gid://shopify/Product/10058916102449,gid://shopify/ProductVariant/50218281435441,archived,gid://shopify/InventoryItem/52271103246641,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
951206,2,VEIN PANTS IN NAVY,2X - LARGE,951206,gid://shopify/Product/10562133360945,gid://shopify/ProductVariant/52638188568881,archived,gid://shopify/InventoryItem/54735659401521,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
951206,2,VEINS PANTS IN NAVY,2X - LARGE,951206,gid://shopify/Product/10058916102449,gid://shopify/ProductVariant/50218281468209,archived,gid://shopify/InventoryItem/52271103279409,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
951207,2,VEIN PANTS IN NAVY,3X - LARGE,951207,gid://shopify/Product/10562133360945,gid://shopify/ProductVariant/52638188601649,archived,gid://shopify/InventoryItem/54735659434289,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
951207,2,VEINS PANTS IN NAVY,3X - LARGE,951207,gid://shopify/Product/10058916102449,gid://shopify/ProductVariant/50218281500977,archived,gid://shopify/InventoryItem/52271103312177,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
964102,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,EXTRA - SMALL,964102,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761186097,active,gid://shopify/InventoryItem/52783241494833,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964102,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,EXTRA - SMALL,964102,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759023409,active,gid://shopify/InventoryItem/52783239332145,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
964103,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,SMALL,964103,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761218865,active,gid://shopify/InventoryItem/52783241527601,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964103,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,SMALL,964103,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759056177,active,gid://shopify/InventoryItem/52783239364913,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
964104,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,MEDIUM,964104,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761251633,active,gid://shopify/InventoryItem/52783241560369,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964104,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,MEDIUM,964104,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759088945,active,gid://shopify/InventoryItem/52783239397681,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
964105,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,LARGE,964105,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761284401,active,gid://shopify/InventoryItem/52783241593137,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964105,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,LARGE,964105,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759121713,active,gid://shopify/InventoryItem/52783239430449,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
964106,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,EXTRA - LARGE,964106,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761317169,active,gid://shopify/InventoryItem/52783241625905,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964106,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,EXTRA - LARGE,964106,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759154481,active,gid://shopify/InventoryItem/52783239463217,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
964107,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,2X - LARGE,964107,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761349937,active,gid://shopify/InventoryItem/52783241658673,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964107,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,2X - LARGE,964107,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759187249,active,gid://shopify/InventoryItem/52783239495985,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
964108,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,3X - LARGE,964108,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761382705,active,gid://shopify/InventoryItem/52783241691441,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964108,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,3X - LARGE,964108,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759220017,active,gid://shopify/InventoryItem/52783239528753,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
964109,2,EXO™ BOX LITE TEE IN OLIVE/ANTHRACITE,4X - LARGE,964109,gid://shopify/Product/10179930063153,gid://shopify/ProductVariant/50713761415473,active,gid://shopify/InventoryItem/52783241724209,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
964109,2,EXO™ BOX LITE TEE IN NAVY/ANTHRACITE,4X - LARGE,964109,gid://shopify/Product/10179929702705,gid://shopify/ProductVariant/50713759252785,active,gid://shopify/InventoryItem/52783239561521,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
968302,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",EXTRA-SMALL,968302,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331573041,archived,gid://shopify/InventoryItem/52634154303793,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968302,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",EXTRA-SMALL,968302,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50457634144561,archived,gid://shopify/InventoryItem/52512660652337,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
968303,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",SMALL,968303,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331605809,archived,gid://shopify/InventoryItem/52634154336561,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968303,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",SMALL,968303,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50457634177329,archived,gid://shopify/InventoryItem/52512660685105,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
968304,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",MEDIUM,968304,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331638577,archived,gid://shopify/InventoryItem/52634154369329,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968304,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",MEDIUM,968304,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50457634210097,archived,gid://shopify/InventoryItem/52512660717873,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
968305,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",LARGE,968305,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331671345,archived,gid://shopify/InventoryItem/52634154402097,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968305,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",LARGE,968305,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50457634242865,archived,gid://shopify/InventoryItem/52512660750641,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
968306,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",EXTRA-LARGE,968306,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331704113,archived,gid://shopify/InventoryItem/52634154434865,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968306,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",EXTRA-LARGE,968306,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50457634275633,archived,gid://shopify/InventoryItem/52512660783409,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
968307,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",2X-LARGE,968307,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331736881,archived,gid://shopify/InventoryItem/52634154467633,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968307,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",2X-LARGE,968307,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50457634308401,archived,gid://shopify/InventoryItem/52512660816177,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
968308,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",3X-LARGE,968308,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331769649,archived,gid://shopify/InventoryItem/52634154500401,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968308,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",3X-LARGE,968308,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50457634341169,archived,gid://shopify/InventoryItem/52512660848945,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
968309,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",4X-LARGE,968309,gid://shopify/Product/10144898842929,gid://shopify/ProductVariant/50569331802417,archived,gid://shopify/InventoryItem/52634154533169,remove barcode temporarily,medium,Non-active variant duplicates barcode; remove until unique barcode is assigned.
968309,2,"""HITTER"" V3 BOX TEE LITE TEE IN WHITE/ANTHRACITE",4X-LARGE,968309,gid://shopify/Product/10116294934833,gid://shopify/ProductVariant/50458384662833,archived,gid://shopify/InventoryItem/52513423065393,manual business review needed,medium,No active variant in group; choose canonical keeper by business decision.
969602,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,EXTRA - SMALL,969602,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412698825009,active,gid://shopify/InventoryItem/53479924662577,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969602,2,M+ CLASSIC POCKET LITE TEE,GLACIER / EXTRA - SMALL,969602,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171446065,active,gid://shopify/InventoryItem/53656618402097,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969603,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,SMALL,969603,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412698857777,active,gid://shopify/InventoryItem/53479924695345,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969603,2,M+ CLASSIC POCKET LITE TEE,GLACIER / SMALL,969603,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171577137,active,gid://shopify/InventoryItem/53656618533169,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969604,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,MEDIUM,969604,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412698890545,active,gid://shopify/InventoryItem/53479924728113,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969604,2,M+ CLASSIC POCKET LITE TEE,GLACIER / MEDIUM,969604,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171544369,active,gid://shopify/InventoryItem/53656618500401,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969605,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,LARGE,969605,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412698923313,active,gid://shopify/InventoryItem/53479924760881,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969605,2,M+ CLASSIC POCKET LITE TEE,GLACIER / LARGE,969605,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171511601,active,gid://shopify/InventoryItem/53656618467633,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969606,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,EXTRA - LARGE,969606,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412698956081,active,gid://shopify/InventoryItem/53479924793649,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969606,2,M+ CLASSIC POCKET LITE TEE,GLACIER / EXTRA-LARGE,969606,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171478833,active,gid://shopify/InventoryItem/53656618434865,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969607,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,2X - LARGE,969607,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412698988849,active,gid://shopify/InventoryItem/53479924826417,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969607,2,M+ CLASSIC POCKET LITE TEE,GLACIER / 2X - LARGE,969607,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171347761,active,gid://shopify/InventoryItem/53656618303793,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969608,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,3X - LARGE,969608,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412699021617,active,gid://shopify/InventoryItem/53479924859185,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969608,2,M+ CLASSIC POCKET LITE TEE,GLACIER / 3X-LARGE,969608,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171380529,active,gid://shopify/InventoryItem/53656618336561,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969609,2,M+ CLASSIC POCKET LITE TEE IN GLACIER,4X - LARGE,969609,gid://shopify/Product/10305730511153,gid://shopify/ProductVariant/51412699054385,active,gid://shopify/InventoryItem/53479924891953,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969609,2,M+ CLASSIC POCKET LITE TEE,GLACIER / 4X-LARGE,969609,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171413297,active,gid://shopify/InventoryItem/53656618369329,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969802,2,M+ CLASSIC POCKET LITE TEE IN OAT,EXTRA - SMALL,969802,gid://shopify/Product/10305612874033,gid://shopify/ProductVariant/51411952271665,active,gid://shopify/InventoryItem/53479176995121,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969802,2,M+ CLASSIC POCKET LITE TEE,OAT / EXTRA - SMALL,969802,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171708209,active,gid://shopify/InventoryItem/53656618664241,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969803,2,M+ CLASSIC POCKET LITE TEE IN OAT,SMALL,969803,gid://shopify/Product/10305612874033,gid://shopify/ProductVariant/51411952304433,active,gid://shopify/InventoryItem/53479177027889,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969803,2,M+ CLASSIC POCKET LITE TEE,OAT / SMALL,969803,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171839281,active,gid://shopify/InventoryItem/53656618795313,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969804,2,M+ CLASSIC POCKET LITE TEE IN OAT,MEDIUM,969804,gid://shopify/Product/10305612874033,gid://shopify/ProductVariant/51411952337201,active,gid://shopify/InventoryItem/53479177060657,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969804,2,M+ CLASSIC POCKET LITE TEE,OAT / MEDIUM,969804,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171806513,active,gid://shopify/InventoryItem/53656618762545,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969805,2,M+ CLASSIC POCKET LITE TEE IN OAT,LARGE,969805,gid://shopify/Product/10305612874033,gid://shopify/ProductVariant/51411952369969,active,gid://shopify/InventoryItem/53479177093425,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969805,2,M+ CLASSIC POCKET LITE TEE,OAT / LARGE,969805,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171773745,active,gid://shopify/InventoryItem/53656618729777,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969806,2,M+ CLASSIC POCKET LITE TEE IN OAT,EXTRA - LARGE,969806,gid://shopify/Product/10305612874033,gid://shopify/ProductVariant/51411952402737,active,gid://shopify/InventoryItem/53479177126193,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969806,2,M+ CLASSIC POCKET LITE TEE,OAT / EXTRA-LARGE,969806,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171740977,active,gid://shopify/InventoryItem/53656618697009,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
969807,2,M+ CLASSIC POCKET LITE TEE IN OAT,2X - LARGE,969807,gid://shopify/Product/10305612874033,gid://shopify/ProductVariant/51411952435505,active,gid://shopify/InventoryItem/53479177158961,keep barcode on this variant,high,Selected as temporary keeper; other active variants must be reassigned unique barcodes.
969807,2,M+ CLASSIC POCKET LITE TEE,OAT / 2X - LARGE,969807,gid://shopify/Product/10341333795121,gid://shopify/ProductVariant/51589171609905,active,gid://shopify/InventoryItem/53656618565937,replace barcode on this variant,high,Active variant conflicts with another active/keeper barcode and must be unique.
